Severity,End_Lat,End_Lng
4,45.544,-122.87283
4,39.478254,-117.292409
4,39.479874,-117.280053
4,38.417141,-122.785627
4,38.41171,-122.79491
4,33.932117,-118.36997
4,43.150828,-77.607101
4,42.71563,-73.75537
4,42.72419,-73.75839
4,41.758214,-73.35313
4,38.836778,-76.993248
4,41.747609,-73.34943
4,38.831466,-76.984495
4,40.010236,-76.130863
4,40.010189,-76.130622
4,39.219686,-75.574538
4,39.65965,-78.74521
4,40.02082,-76.74286
4,40.02082,-76.74286
4,39.87125,-82.939998
4,40.88312,-80.72427
4,38.73687,-76.06956
4,39.43753,-77.40778
4,41.433943,-84.832967
4,41.42974,-84.87134
4,39.03435,-75.78684
4,39.021308,-75.787358
4,39.99178,-82.98522
4,41.568213,-72.5948
4,41.569913,-72.596663
4,41.103196,-74.564846
4,40.902792,-73.272296
4,40.90209,-73.27147
4,41.103035,-74.569637
4,40.701338,-81.271167
4,40.708079,-81.273746
4,40.825178,-73.208323
4,39.101224,-76.855017
4,39.102729,-76.857038
4,39.2255,-84.58773
4,35.572039,-77.206381
4,35.567604,-77.2
4,25.92191,-80.21121
4,25.984828,-80.16582
4,25.984828,-80.16582
4,34.57875,-79.1476
4,30.12067,-82.65735
4,26.10645,-80.28073
4,38.75203,-90.696
4,38.694,-90.45066
4,38.95873,-92.20695
4,42.268802,-88.15451
4,37.21293,-93.38812
4,32.89027,-96.96228
4,34.88689,-89.71172
4,34.92501,-89.7913
4,34.875298,-89.732305
4,34.94318,-89.82679
4,34.87347,-89.73552
4,29.79553,-95.03753
4,34.77947,-92.20893
4,33.872114,-91.481305
4,33.606261,-92.026685
4,33.609908,-91.988903
4,33.861332,-91.479269
4,29.99931,-90.19073
4,36.66881,-89.53851
4,41.24196,-111.94537
4,39.387122,-106.054484
4,39.376563,-106.057522
4,39.376563,-106.057522
4,39.387122,-106.054484
4,37.041908,-108.739257
4,33.244822,-111.616733
4,33.226614,-111.590784
4,33.39182,-112.322272
4,33.39182,-112.326188
4,33.276715,-111.72071
4,33.279347,-111.720589
4,37.088341,-108.7329
4,37.96375,-120.39784
4,34.295811,-117.454941
4,34.02493,-117.75714
4,33.78285,-118.20774
4,33.69889,-117.94258
4,43.05732,-76.17869
4,44.753029,-74.554579
4,44.744454,-74.573508
4,42.10257,-84.36391
4,42.07348,-84.36357
4,42.236244,-73.05249
4,42.0303,-76.72416
4,42.027463,-76.689711
4,42.48063,-76.48887
4,38.975284,-77.639601
4,39.3838,-84.22005
4,40.577515,-75.801281
4,41.105607,-84.99593
4,40.55565,-76.00191
4,39.90157,-82.89733
4,40.09897,-83.140396
4,40.084267,-82.853118
4,39.94956,-82.01132
4,40.02461,-82.90373
4,40.10623,-83.12408
4,40.763,-82.74583
4,40.76098,-82.74585
4,41.064942,-81.43611
4,41.104472,-73.80372
4,41.100975,-73.803131
4,39.45932,-76.30442
4,40.76253,-82.841412
4,40.73046,-74.12943
4,39.130921,-77.347119
4,39.127857,-77.333858
4,39.131146,-77.346541
4,39.15602,-76.6455
4,40.72448,-86.126709
4,39.61005,-76.01425
4,39.48602,-77.24059
4,39.529235,-77.233352
4,39.4414,-77.495019
4,40.181519,-75.211261
4,41.661286,-72.639141
4,41.65521,-72.64051
4,39.464424,-77.517665
4,38.469073,-78.81778
4,40.620688,-76.438896
4,39.359773,-77.161788
4,39.529608,-77.603179
4,40.84992,-73.94408
4,39.308434,-77.299284
4,39.28952,-77.31299
4,39.49519,-77.39802
4,40.7754,-74.20285
4,40.57751,-75.80108
4,38.82008,-78.58822
4,41.06598,-77.0669
4,40.84992,-73.94408
4,38.919867,-78.490525
4,40.98829,-75.13971
4,38.394199,-78.683867
4,41.347378,-74.2009
4,41.65332,-71.57497
4,39.97424,-84.19066
4,41.65377,-71.57619
4,37.322569,-76.976027
4,37.29194,-76.93382
4,36.76178,-76.26902
4,36.76012,-76.27163
4,36.761641,-76.269409
4,36.76304,-76.26746
4,36.76093,-76.270409
4,35.23939,-81.31205
4,35.76609,-78.73487
4,35.76969,-78.73753
4,35.77275,-78.74166
4,35.76736,-78.73564
4,35.24311,-81.30929
4,35.779223,-80.120628
4,35.772,-80.10354
4,36.231777,-80.018833
4,36.228918,-80.033445
4,33.880179,-83.84498
4,33.92842,-84.48843
4,26.062787,-80.164057
4,28.3636,-81.52995
4,28.36595,-81.51554
4,28.36332,-81.52119
4,26.15843,-81.68008
4,26.04649,-80.20903
4,33.68573,-85.15568
4,26.2332,-80.296341
4,33.67086,-84.33467
4,26.26615,-80.2973
4,27.70902,-82.67944
4,28.456999,-81.399005
4,33.60957,-83.88401
4,24.711226,-81.094324
4,26.10661,-80.16786
4,26.086443,-80.168569
4,26.10476,-80.16814
4,26.089793,-80.1683
4,26.10154,-80.16899
4,26.10564,-80.16904
4,25.7783,-80.3812
4,25.77984,-80.37446
4,25.78043,-80.37156
4,33.82542,-84.48947
4,28.45486,-81.23108
4,28.45148,-81.23723
4,28.450112,-81.23056
4,25.78175,-80.36869
4,30.46024,-81.68281
4,42.227485,-97.0178
4,38.956459,-92.55021
4,41.475255,-90.627384
4,41.46739,-90.61761
4,42.86778,-89.04986
4,41.85529,-87.64384
4,41.85293,-87.64495
4,38.25283,-88.910315
4,37.345965,-88.78699
4,35.012753,-92.07079
4,35.005438,-92.07077
4,34.651969,-92.430552
4,34.647209,-92.43885
4,34.5712,-92.26644
4,35.005438,-92.07077
4,35.012753,-92.07079
4,34.99656,-90.00233
4,34.83717,-91.467662
4,32.35427,-90.7355
4,29.53196,-95.014506
4,32.74639,-96.757239
4,33.83159,-93.39506
4,32.74639,-96.757239
4,30.306285,-97.842725
4,36.345357,-87.549782
4,35.090305,-90.076632
4,36.99886,-108.74963
4,39.94298,-104.98635
4,37.071671,-108.739629
4,33.52407,-112.18629
4,33.50957,-112.18635
4,35.258414,-107.972785
4,33.803309,-113.57579
4,33.81304,-113.55822
4,33.803309,-113.57579
4,47.02652,-122.73076
4,47.036658,-122.752359
4,47.61723,-122.34381
4,38.17126,-121.59283
4,38.17126,-121.59283
4,34.03017,-117.5801
4,34.014116,-118.172523
4,34.017197,-118.173511
4,34.01406,-118.17252
4,42.27264,-83.22131
4,42.26565,-83.23717
4,42.26595,-83.22893
4,42.27072,-83.22207
4,42.12992,-72.06765
4,42.255393,-73.82919
4,42.249672,-73.839679
4,43.68393,-84.36253
4,42.857825,-78.720421
4,42.858583,-78.709229
4,42.858583,-78.709229
4,42.027231,-78.448686
4,42.028597,-78.447404
4,38.89209,-77.03195
4,38.894944,-77.03196
4,38.711736,-76.654933
4,38.70386,-76.64768
4,39.95606,-74.98752
4,38.6555,-77.64128
4,40.84466,-73.92379
4,40.84408,-73.92593
4,40.84451,-73.92747
4,40.84531,-73.9274
4,40.84404,-73.92578
4,38.80132,-77.60408
4,38.22415,-86.70432
4,40.84408,-73.92593
4,40.110589,-82.983993
4,39.95606,-74.98752
4,38.222895,-86.710242
4,40.043778,-80.625189
4,39.12521,-84.46381
4,39.116783,-84.486097
4,41.06494,-81.43612
4,40.73636,-73.24372
4,40.73855,-73.23333
4,40.93054,-73.85214
4,40.056382,-74.781153
4,40.0743,-74.75556
4,39.522032,-81.064119
4,36.77788,-82.89689
4,36.777886,-82.904616
4,28.45486,-81.23108
4,28.45148,-81.23723
4,28.544056,-81.25464
4,28.351359,-81.527875
4,34.873449,-85.51481
4,27.27962,-82.4486
4,32.00783,-81.28054
4,28.43998,-81.22995
4,27.30341,-82.44783
4,27.30341,-82.44783
4,33.677328,-84.412778
4,28.69156,-81.38839
4,28.69461,-81.38797
4,42.57615,-87.95271
4,42.55021,-87.95234
4,42.773047,-88.302945
4,42.77005,-88.29791
4,38.96696,-92.36768
4,38.619,-90.19385
4,42.614074,-88.41575
4,43.248225,-88.261739
4,45.567612,-89.621546
4,45.570215,-89.579087
4,43.260032,-88.26167
4,36.500972,-91.537046
4,29.7725,-95.5624
4,29.72874,-95.44142
4,32.66722,-97.20407
4,29.30195,-94.89857
4,29.87518,-94.33806
4,35.72444,-86.32224
4,39.67863,-105.02503
4,39.67863,-105.02503
4,38.83991,-104.77591
4,38.97162,-110.261481
4,39.8192,-105.22166
4,39.84425,-105.23488
4,33.38646,-111.71414
4,36.769318,-114.227764
4,33.38646,-111.71414
4,33.38646,-111.67944
4,33.38646,-111.67944
4,34.571756,-112.275972
4,34.574241,-112.281991
4,34.553149,-112.422804
4,42.476803,-122.964644
4,42.49137,-122.93451
4,45.617472,-122.806212
4,45.50924,-122.66711
4,38.221041,-121.889496
4,34.13111,-117.93357
4,42.86312,-82.55676
4,43.261653,-73.655685
4,43.250459,-73.670219
4,41.92088,-71.84014
4,41.91809,-71.822928
4,42.2767,-83.15583
4,42.27598,-83.15675
4,39.688771,-75.583019
4,38.99939,-77.07702
4,40.8118,-74.10211
4,40.33167,-74.63782
4,40.01587,-79.975902
4,40.015636,-79.967891
4,40.015636,-79.967891
4,40.01587,-79.975902
4,40.80451,-73.91206
4,40.80509,-73.92038
4,40.80451,-73.91206
4,40.80509,-73.92038
4,40.80451,-73.91206
4,39.858298,-83.99388
4,38.23481,-78.97711
4,39.65314,-77.74391
4,36.83134,-76.29944
4,28.478751,-81.631435
4,30.5308,-84.550777
4,28.539706,-82.23691
4,34.50714,-82.9603
4,41.57814,-87.63341
4,41.57925,-87.62755
4,38.63032,-90.21136
4,38.61254,-90.21506
4,38.61067,-90.20791
4,38.612,-90.21146
4,30.34226,-91.72273
4,30.26121,-92.01126
4,30.024249,-95.766659
4,29.70643,-95.24868
4,35.896114,-86.488734
4,39.86497,-105.23967
4,39.86739,-105.24087
4,39.80198,-105.224506
4,39.81815,-105.22167
4,41.175421,-112.008268
4,41.17519,-112.00889
4,41.175421,-112.008268
4,41.17528,-112.00862
4,41.17484,-112.00992
4,41.17158,-112.01842
4,40.96729,-102.2466
4,45.646799,-110.87573
4,35.17877,-111.678883
4,47.672195,-117.212021
4,34.33129,-118.50731
4,34.32696,-118.50471
4,33.92548,-118.20994
4,34.13151,-118.473092
4,42.182176,-84.294984
4,42.187015,-84.303715
4,42.03285,-86.51095
4,40.87464,-74.06198
4,40.88063,-73.86915
4,39.00068,-76.9286
4,40.87464,-74.06198
4,40.89313,-74.13152
4,38.80566,-77.21388
4,38.024746,-77.515955
4,39.157893,-78.147478
4,38.261395,-76.463412
4,38.261404,-76.463389
4,39.126069,-78.158594
4,39.14906,-76.68947
4,39.14759,-76.68659
4,36.11284,-80.16109
4,36.602781,-76.933861
4,36.596728,-76.934404
4,37.690064,-79.394464
4,34.00978,-81.15266
4,33.76614,-84.50228
4,30.28656,-81.549509
4,24.706414,-81.127941
4,24.706414,-81.127941
4,41.65847,-87.5876
4,41.65847,-87.5876
4,44.06998,-91.461014
4,36.10187,-86.76401
4,35.12808,-90.02392
4,33.220268,-96.919256
4,36.759434,-97.34603
4,29.926,-95.41195
4,30.43932,-91.194477
4,41.4039,-104.87424
4,41.4114,-104.87437
4,41.78455,-104.79268
4,42.027586,-104.965161
4,41.754695,-104.832377
4,40.15113,-111.722049
4,40.154499,-111.720263
4,34.47323,-114.34505
4,45.51998,-123.031724
4,45.51997,-123.027406
4,45.51997,-123.027406
4,45.51997,-123.027406
4,45.51997,-123.027406
4,45.51997,-123.027406
4,47.62048,-122.32866
4,45.563433,-122.272848
4,46.026762,-120.624828
4,45.787723,-118.146677
4,45.787849,-118.15013
4,45.787849,-118.15013
4,33.990858,-117.8889
4,34.010216,-118.159847
4,33.89869,-118.1873
4,42.194937,-83.38899
4,42.192934,-83.38893
4,42.192934,-83.38893
4,42.95354,-82.49865
4,42.97172,-82.48893
4,42.72722,-84.51058
4,42.72722,-84.51058
4,42.921502,-78.75414
4,39.748117,-78.850154
4,39.748117,-78.850154
4,40.498693,-74.299928
4,40.72736,-73.44423
4,40.72748,-73.44429
4,39.00261,-76.9816
4,39.01143,-76.97905
4,40.25399,-75.34882
4,39.3224,-77.3554
4,39.511066,-77.561391
4,39.502488,-77.548267
4,39.14016,-77.60896
4,41.509816,-73.246767
4,41.504393,-73.236517
4,38.79624,-77.33627
4,40.426434,-79.89333
4,39.07431,-75.61331
4,39.0546,-75.63918
4,38.79045,-77.170765
4,39.3735,-76.51749
4,39.992011,-83.730343
4,39.99292,-83.73002
4,41.310445,-72.735286
4,41.308636,-72.724308
4,38.192454,-79.112024
4,40.812838,-73.40979
4,39.594674,-75.659034
4,40.43679,-76.9957
4,40.7695,-73.0569
4,39.608693,-75.651022
4,39.61447,-75.64667
4,39.590592,-75.660733
4,39.95252,-75.20924
4,39.952328,-75.207825
4,35.38676,-84.72326
4,36.901503,-76.423602
4,37.820651,-76.377343
4,37.809128,-76.379008
4,35.422981,-79.119786
4,35.714292,-79.76754
4,35.716044,-79.764629
4,34.08862,-84.69991
4,28.00111,-82.33377
4,28.00039,-82.33517
4,28.00449,-82.33015
4,34.03268,-84.04471
4,32.80346,-83.57176
4,31.64989,-81.39706
4,33.90336,-84.36105
4,30.47432,-83.88403
4,33.810731,-84.287788
4,33.810583,-84.291645
4,26.83358,-81.18695
4,26.83374,-81.1226
4,33.810731,-84.287788
4,33.810277,-84.289254
4,34.866468,-85.516881
4,28.455416,-81.42698
4,33.240202,-84.336934
4,33.240969,-84.34821
4,28.581448,-81.416499
4,25.786401,-80.188239
4,32.189849,-83.897829
4,34.97092,-85.19357
4,34.873449,-85.51481
4,33.86302,-84.28994
4,34.466321,-84.919141
4,39.195044,-94.51128
4,41.74604,-87.62458
4,41.74738,-87.62464
4,41.74894,-87.62491
4,41.75709,-87.62535
4,41.74064,-87.62468
4,41.75335,-87.62479
4,41.75452,-87.62488
4,41.75709,-87.62535
4,39.00678,-94.48638
4,41.23917,-95.95362
4,38.619,-90.19385
4,42.511899,-89.128452
4,42.511899,-89.128452
4,42.51137,-89.11045
4,39.05312,-94.47705
4,32.83962,-97.29904
4,32.83987,-97.30742
4,32.83976,-97.287281
4,32.832539,-97.01697
4,32.83708,-97.02355
4,32.82895,-97.01717
4,32.832539,-97.01697
4,32.832539,-97.01697
4,36.315062,-93.373549
4,36.328283,-93.388784
4,29.77044,-95.18037
4,29.77044,-95.18037
4,29.77042,-95.18277
4,36.171885,-94.006733
4,29.78183,-95.56333
4,29.77896,-95.56307
4,36.368465,-86.459646
4,29.936602,-95.507782
4,38.24866,-104.261288
4,38.24866,-104.261288
4,45.02218,-123.97222
4,45.030475,-123.955192
4,47.4698,-122.62417
4,47.51906,-122.730124
4,47.59921,-122.330988
4,47.59921,-122.3297
4,37.37609,-121.93873
4,37.37669,-121.9419
4,34.05556,-118.16426
4,32.8724,-117.19757
4,34.06527,-118.16418
4,34.27212,-118.49032
4,34.07381,-118.23378
4,34.178844,-117.882094
4,34.22513,-117.849703
4,42.48422,-74.96055
4,43.089072,-83.67448
4,42.80114,-84.3433
4,43.095007,-83.675008
4,42.86302,-83.73974
4,42.94875,-83.05653
4,42.93512,-83.05575
4,42.8649,-83.73963
4,42.8649,-83.73963
4,42.8649,-83.73963
4,42.237199,-83.73262
4,42.84034,-84.21279
4,43.64006,-84.18715
4,42.44089,-76.512756
4,42.449618,-76.517693
4,43.640395,-83.929188
4,43.637943,-83.925414
4,41.821612,-73.155995
4,41.823797,-73.169034
4,43.640395,-83.929188
4,44.795701,-74.462515
4,44.802273,-74.443114
4,39.95252,-75.20924
4,40.803502,-73.31391
4,39.545218,-77.426118
4,40.80466,-73.27378
4,40.80466,-73.27378
4,37.894493,-78.053906
4,37.881049,-78.038959
4,39.43972,-77.40553
4,39.22644,-84.36831
4,41.052211,-74.444406
4,41.04234,-74.43545
4,40.379981,-76.660817
4,40.82968,-73.25225
4,38.25885,-85.74401
4,38.84348,-77.0826
4,38.84511,-77.08117
4,38.793181,-75.86942
4,38.801905,-75.868406
4,38.3474,-77.48349
4,38.340959,-77.489647
4,38.3429,-77.4884
4,38.370941,-77.46508
4,38.9655,-77.18061
4,39.1738,-84.48053
4,39.697497,-75.581754
4,39.70428,-75.6032
4,39.69988,-75.58489
4,39.70372,-75.58876
4,39.70692,-75.59667
4,38.939784,-76.64328
4,38.948074,-76.64274
4,39.89554,-83.04454
4,39.874899,-83.003727
4,38.472562,-77.403189
4,38.948074,-76.64274
4,39.147889,-77.206359
4,41.648394,-86.772259
4,39.19914,-76.69995
4,38.507337,-77.37212
4,39.172224,-74.810133
4,39.15169,-74.76368
4,39.15169,-74.76368
4,39.176142,-74.814092
4,37.427727,-77.439463
4,37.432179,-77.439498
4,35.205644,-85.369907
4,35.17502,-78.47732
4,35.184038,-78.479211
4,37.51666,-77.19506
4,36.96674,-76.29461
4,35.547962,-82.890922
4,36.549575,-77.574447
4,36.835294,-76.288471
4,36.83574,-76.28816
4,36.83586,-76.28697
4,37.191139,-78.213503
4,25.79674,-80.3217
4,25.79341,-80.3215
4,33.722326,-84.944458
4,32.22146,-82.423238
4,26.9459,-81.76083
4,26.9459,-81.76083
4,26.79878,-81.76039
4,28.20969,-82.73946
4,34.00949,-81.15304
4,33.252301,-84.015348
4,30.46003,-81.65589
4,30.46001,-81.64868
4,33.71613,-85.03321
4,28.59729,-81.24892
4,28.59677,-81.24908
4,33.76774,-84.5322
4,30.289211,-81.977676
4,34.8142,-82.33424
4,26.13686,-80.145507
4,25.90012,-80.35132
4,33.00198,-83.366924
4,32.998253,-83.375982
4,27.58391,-82.61329
4,33.74119,-84.41173
4,41.84532,-87.63394
4,41.845481,-87.634714
4,42.3493,-87.87418
4,45.880156,-90.48478
4,44.424221,-88.45403
4,36.16427,-86.76314
4,36.15769,-86.76041
4,32.64826,-96.82317
4,32.353531,-89.356395
4,32.34731,-89.329217
4,36.54431,-85.8118
4,36.38318,-85.32252
4,36.51952,-85.85882
4,36.097408,-94.095085
4,36.098081,-94.093148
4,41.16169,-112.034551
4,41.16169,-112.034551
4,41.161678,-112.035333
4,41.16169,-112.034551
4,38.94153,-105.15825
4,33.277096,-111.77276
4,33.726689,-111.92562
4,43.908324,-122.778956
4,43.907902,-122.749683
4,43.908324,-122.778956
4,33.141736,-117.082864
4,33.142111,-117.081687
4,33.81333,-118.16798
4,33.98817,-118.4049
4,42.714858,-71.13702
4,43.83104,-75.44915
4,43.812002,-75.471937
4,42.594584,-82.9719
4,42.599908,-82.97212
4,42.327558,-84.42897
4,37.933935,-77.480616
4,40.877696,-73.219642
4,40.872673,-73.21993
4,39.33843,-77.50839
4,39.312351,-77.514476
4,39.2722,-76.63006
4,41.518678,-72.990261
4,41.515815,-72.987156
4,41.285473,-72.977027
4,41.284666,-72.978407
4,38.683593,-77.258268
4,38.699313,-77.256531
4,38.683593,-77.258268
4,40.808933,-77.634596
4,40.803636,-77.628007
4,39.52598,-84.08893
4,39.52591,-84.089509
4,41.285473,-72.977027
4,39.52591,-84.089509
4,39.529641,-84.084451
4,40.803155,-77.627431
4,39.529641,-84.084451
4,39.526321,-84.088689
4,39.52598,-84.08893
4,39.20367,-84.925579
4,39.234263,-84.947668
4,39.512058,-84.109005
4,41.379504,-82.219002
4,41.05451,-83.67056
4,41.05597,-83.66989
4,39.51361,-74.92505
4,39.51401,-74.92481
4,39.51277,-74.92917
4,39.51361,-74.92505
4,41.03421,-73.77665
4,39.158341,-75.577888
4,39.15573,-75.593109
4,37.698011,-77.553521
4,36.247491,-80.352021
4,37.707273,-77.556492
4,37.685391,-77.542111
4,36.25051,-80.35502
4,35.4841,-82.55848
4,33.10486,-82.02484
4,33.111979,-82.028684
4,28.53619,-81.53109
4,29.68902,-82.4482
4,28.29917,-81.57719
4,28.30281,-81.5741
4,28.30281,-81.5741
4,28.29917,-81.57719
4,28.30597,-81.57122
4,28.31492,-81.56288
4,28.31017,-81.56726
4,28.29917,-81.57719
4,33.681,-84.31411
4,32.99252,-85.0241
4,33.71025,-84.24622
4,33.70767,-84.24765
4,28.30597,-81.57122
4,33.854339,-83.886921
4,28.29917,-81.57719
4,25.9163,-80.21019
4,25.995627,-80.166082
4,33.897402,-84.249308
4,26.709199,-80.140036
4,33.69899,-84.085603
4,28.536115,-81.376977
4,27.75261,-82.67747
4,41.80986,-87.6323
4,41.809158,-87.632616
4,44.694965,-88.345186
4,36.11596,-86.7804
4,36.11639,-86.77716
4,36.11288,-86.77177
4,29.39662,-98.50883
4,29.39253,-98.51169
4,29.39385,-98.51176
4,29.39676,-98.51372
4,29.99615,-90.04554
4,35.45431,-94.88907
4,29.82863,-95.35363
4,29.77063,-95.15908
4,29.76648,-95.14935
4,29.76802,-95.151
4,34.47747,-103.19636
4,34.47747,-103.19636
4,47.60173,-122.32246
4,44.925519,-120.941391
4,44.921829,-120.945061
4,45.005437,-120.787665
4,45.54325,-122.55943
4,37.82934,-122.29363
4,33.838088,-118.384566
4,33.83831,-118.386341
4,43.841921,-84.885091
4,43.835579,-84.872429
4,42.28152,-85.38126
4,42.570174,-72.126508
4,42.57004,-72.1236
4,42.57113,-72.12702
4,42.57703,-72.1747
4,42.57113,-72.12702
4,42.576916,-72.177582
4,40.554704,-82.287581
4,40.556668,-82.282961
4,41.45606,-72.83873
4,39.52255,-76.98937
4,40.76675,-74.02233
4,40.763518,-74.011094
4,39.437899,-76.819508
4,40.89336,-73.86342
4,40.89644,-73.86082
4,38.060733,-78.631965
4,38.060833,-78.633077
4,39.55087,-77.67968
4,39.55087,-77.67968
4,35.931501,-79.20694
4,35.930111,-79.203247
4,35.017607,-80.220387
4,35.026051,-80.231057
4,37.41286,-77.48456
4,37.411478,-77.483266
4,29.40946,-81.15754
4,28.28816,-81.34545
4,25.210623,-80.423798
4,30.26091,-85.54019
4,30.463517,-81.706859
4,31.183779,-84.539412
4,28.842429,-82.060311
4,33.73687,-84.221216
4,29.654341,-82.58174
4,33.42631,-82.061681
4,26.79779,-80.13168
4,25.945992,-80.186338
4,33.91846,-84.35777
4,40.68307,-89.58178
4,44.733422,-92.469128
4,44.733442,-92.468861
4,38.75269,-89.087682
4,38.745862,-89.092691
4,30.19695,-93.21869
4,34.970914,-92.420751
4,34.946,-92.06768
4,35.841758,-88.083924
4,35.51933,-86.8984
4,29.989413,-90.369209
4,29.991261,-90.373935
4,41.27687,-111.98272
4,41.236742,-111.928459
4,41.2538,-111.84167
4,39.762081,-104.90276
4,33.40651,-111.89034
4,47.22742,-122.46344
4,47.422744,-122.082741
4,47.414574,-122.062486
4,44.867063,-123.22908
4,44.853505,-123.22925
4,47.991364,-122.871743
4,47.988707,-122.882574
4,38.3685,-121.959
4,37.21328,-122.06785
4,37.230895,-122.095492
4,40.669756,-122.869333
4,40.672967,-122.877609
4,40.671785,-122.88264
4,40.669756,-122.869333
4,37.594922,-121.868463
4,37.6048,-121.87203
4,32.80651,-117.1137
4,32.6518,-117.09783
4,43.02369,-71.2012
4,43.02369,-71.2012
4,43.350821,-85.811216
4,43.36846,-85.8008
4,42.28763,-73.75183
4,42.306422,-73.750825
4,43.473786,-85.14468
4,43.451475,-85.144125
4,42.73681,-73.76217
4,42.736681,-73.761564
4,40.602471,-74.063644
4,40.73125,-73.45653
4,39.930253,-75.585685
4,40.472201,-84.16945
4,40.770211,-73.62541
4,40.73863,-73.23485
4,40.764853,-73.080849
4,40.780242,-72.99745
4,35.1795,-80.88503
4,36.806345,-76.361387
4,33.494201,-82.625596
4,25.78617,-80.20319
4,25.78472,-80.20203
4,28.606418,-81.410468
4,28.37802,-80.80653
4,28.36373,-80.7971
4,28.50854,-81.39702
4,33.72304,-84.50315
4,33.723036,-84.503028
4,33.723036,-84.503028
4,33.8129,-84.25774
4,32.825674,-83.710589
4,32.82555,-83.70966
4,39.053276,-94.496705
4,44.325938,-88.93404
4,39.261591,-94.44862
4,42.733414,-87.95382
4,29.90728,-95.60823
4,32.533775,-92.483371
4,29.6869,-95.37928
4,30.505279,-91.225787
4,30.543351,-91.437122
4,29.571819,-95.170559
4,33.1686,-87.55649
4,30.505174,-91.226476
4,39.68535,-105.88562
4,39.69004,-105.88076
4,39.62715,-106.07038
4,40.91494,-104.93536
4,40.91494,-104.93536
4,39.629361,-106.065198
4,47.881183,-122.128398
4,47.894758,-124.375981
4,48.963991,-122.402067
4,48.9638,-122.332728
4,47.397061,-121.487167
4,47.428189,-121.418858
4,38.610961,-121.426809
4,34.30072,-118.47733
4,33.75398,-118.25173
4,33.87628,-118.09793
4,42.40589,-82.95713
4,43.00311,-76.13493
4,42.401634,-82.972372
4,42.55676,-82.859925
4,42.2641,-85.17999
4,42.263114,-85.180331
4,42.103888,-75.871716
4,42.103306,-75.848326
4,40.78076,-73.418543
4,39.07659,-75.60996
4,40.78114,-73.41372
4,39.752378,-84.204801
4,39.65505,-80.01051
4,41.74935,-71.44867
4,39.63403,-83.62011
4,39.63548,-83.623411
4,39.05849,-77.154873
4,39.314706,-77.330513
4,39.315065,-77.330915
4,40.83247,-75.00151
4,39.792138,-83.123916
4,39.793836,-83.125267
4,39.001695,-75.792395
4,38.983179,-75.799907
4,40.857171,-76.811591
4,26.13316,-80.1695
4,33.74658,-84.43034
4,33.627,-84.41907
4,25.95863,-80.23391
4,42.733414,-87.95382
4,41.60091,-87.58255
4,29.97727,-97.87418
4,40.7475,-111.90661
4,39.67279,-104.9947
4,39.66692,-104.996367
4,40.042779,-111.545408
4,40.042779,-111.545408
4,39.5081,-106.14374
4,39.63046,-106.06247
4,39.62763,-106.06916
4,39.5094,-106.1436
4,33.468279,-111.92622
4,32.22131,-110.96508
4,33.29707,-111.96667
4,48.323757,-122.229265
4,48.32375,-122.229795
4,47.28956,-122.3077
4,44.387561,-124.08833
4,43.956991,-122.906144
4,43.959653,-122.91336
4,36.98841,-122.00528
4,34.37332,-117.7524
4,34.35683,-117.85116
4,34.13504,-117.43604
4,43.50882,-83.97307
4,38.68387,-76.81579
4,38.671716,-76.796675
4,40.49544,-77.11348
4,40.49544,-77.11348
4,39.931312,-74.953584
4,40.226096,-83.064721
4,40.22056,-83.063416
4,40.214846,-83.06233
4,39.797752,-83.131556
4,39.788347,-83.121845
4,40.234955,-83.062303
4,40.756383,-73.740537
4,40.16652,-76.99845
4,38.850994,-76.960332
4,38.27357,-78.35012
4,39.797752,-83.131556
4,40.214846,-83.06233
4,40.234955,-83.062303
4,39.788347,-83.121845
4,39.97633,-83.11918
4,39.98208,-83.11864
4,39.97547,-83.11887
4,39.97708,-83.11882
4,39.98518,-83.11857
4,40.92299,-74.14088
4,39.362051,-77.269061
4,39.353442,-77.2699
4,41.23756,-82.30612
4,41.23755,-82.30422
4,39.353442,-77.2699
4,38.637312,-77.290019
4,38.65222,-77.28207
4,41.513316,-87.319661
4,36.551458,-82.017958
4,36.527536,-81.938811
4,36.737864,-77.898084
4,36.7496,-80.77379
4,37.54585,-79.66781
4,37.29237,-80.10451
4,25.98095,-80.16596
4,25.95995,-80.1687
4,34.03657,-81.11132
4,33.251547,-84.088728
4,35.00135,-85.21174
4,38.93764,-92.68677
4,41.87415,-87.80818
4,42.90181,-87.95027
4,39.06281,-96.537236
4,39.096239,-94.572663
4,39.09906,-94.57195
4,39.00855,-93.96242
4,39.063193,-94.373872
4,39.041873,-94.362681
4,39.001041,-93.73913
4,43.03545,-89.43212
4,41.949367,-88.15018
4,41.945225,-88.15024
4,32.8981,-96.71472
4,33.155469,-87.548954
4,30.257109,-97.611791
4,30.46533,-91.16644
4,34.884814,-91.25986
4,29.75117,-98.70139
4,30.44854,-91.24865
4,38.370039,-106.039214
4,38.336867,-106.015236
4,40.91494,-104.93536
4,38.162703,-105.246051
4,38.162703,-105.246051
4,41.67673,-107.97551
4,35.073053,-106.740408
4,35.072051,-106.745651
4,35.021549,-114.59798
4,33.75908,-118.02204
4,33.75604,-118.01797
4,43.517525,-83.97339
4,42.76438,-85.67299
4,43.43331,-83.89058
4,42.382429,-83.38533
4,42.144104,-86.45086
4,42.38475,-83.4284
